,tail_id,score,tail_label,relation
11847,111,5.729944229125977,Primary Biliary Cirrhosis,[condition]:causes:[delta]
11848,279,5.713005065917969,[component]:differentiates:[target],[condition]:causes:[delta]
11849,390,5.6964874267578125,[fact_arg->agent]:implies:[fact_arg->condition],[condition]:causes:[delta]
11850,491,5.676759719848633,[outcome]:enables:[target],[condition]:causes:[delta]
11851,135,5.649346351623535,Transaminase,[condition]:causes:[delta]
11852,475,5.629616737365723,[fact_arg]:implies:[fact_arg->action],[condition]:causes:[delta]
11853,430,5.622711658477783,[fact_arg->fact_arg->condition]:implies:[fact_arg->fact_arg->threshold],[condition]:causes:[delta]
11854,133,5.5845112800598145,Single enzyme elevation,[condition]:causes:[delta]
11855,235,5.553631782531738,[biomarker]:observed_in:[delta],[condition]:causes:[delta]
11856,469,5.533293724060059,[fact_arg->target]:implies:[fact_arg],[condition]:causes:[delta]
11857,163,5.524600982666016,[agent]:causes:[delta],[condition]:causes:[delta]
11858,597,5.49014139175415,preferential rise,[condition]:causes:[delta]
11859,281,5.436819076538086,[condition]:causes:[delta],[condition]:causes:[delta]
11860,198,5.37088680267334,[agent]:observational:[evidence_source],[condition]:causes:[delta]
11861,580,5.278522968292236,increase/string,[condition]:causes:[delta]
11862,262,5.277433395385742,[co_effect]:causes:[delta],[condition]:causes:[delta]
11863,557,5.249594688415527,[threshold]:requires_investigation:[action],[condition]:causes:[delta]
11864,42,5.248294830322266,Blood analysis,[condition]:causes:[delta]
11865,607,5.219427108764648,transaminases,[condition]:causes:[delta]
11866,418,5.210216045379639,[fact_arg->fact_arg->agent]:implies:[fact_arg->agent],[condition]:causes:[delta]
11867,270,5.1523590087890625,[cohort]:observed_in:[biomarker],[condition]:causes:[delta]
11868,321,5.137473106384277,[condition]:useful_for:[target],[condition]:causes:[delta]
11869,233,5.132662773132324,[biomarker]:observed_in:[cohort],[condition]:causes:[delta]
11870,249,5.117599010467529,[co_agent]:enables:[outcome],[condition]:causes:[delta]
11871,578,5.105247497558594,imaging,[condition]:causes:[delta]
11872,138,5.053999423980713,Vitamin B12 deficiency,[condition]:causes:[delta]
11873,514,5.019217491149902,[target]:enables:[outcome],[condition]:causes:[delta]
11874,8,4.935142993927002,<=1/ratio,[condition]:causes:[delta]
11875,247,4.898979187011719,[co_agent]:diagnostic_for:[target],[condition]:causes:[delta]
11876,245,4.879548072814941,[co_agent]:diagnostic_for:[condition],[condition]:causes:[delta]
11877,429,4.837959289550781,[fact_arg->fact_arg->condition]:implies:[fact_arg->fact_arg->target],[condition]:causes:[delta]
11878,199,4.713406085968018,[agent]:observational:[target],[condition]:causes:[delta]
11879,506,4.697722434997559,[target]:diagnostic_for:[co_agent],[condition]:causes:[delta]
11880,396,4.691368103027344,[fact_arg->agent]:implies:[fact_arg->fact_arg],[condition]:causes:[delta]
11881,107,4.676078796386719,PSC,[condition]:causes:[delta]
11882,423,4.641793727874756,[fact_arg->fact_arg->agent]:implies:[fact_arg->fact_arg],[condition]:causes:[delta]
11883,18,4.61255407333374,ALT:ALP ratio <2,[condition]:causes:[delta]
11884,392,4.570895195007324,[fact_arg->agent]:implies:[fact_arg->fact_arg->agent],[condition]:causes:[delta]
11885,453,4.4593682289123535,[fact_arg->fact_arg]:implies:[fact_arg->fact_arg->condition],[condition]:causes:[delta]
11886,448,4.297390460968018,[fact_arg->fact_arg->threshold]:implies:[fact_arg->target],[condition]:causes:[delta]
11887,474,4.285127639770508,[fact_arg->threshold]:implies:[fact_arg],[condition]:causes:[delta]
11888,544,4.247169017791748,[target]:requires_investigation:[threshold],[condition]:causes:[delta]
11889,437,4.144578456878662,[fact_arg->fact_arg->target]:implies:[fact_arg->fact_arg->condition],[condition]:causes:[delta]
11890,332,4.011981010437012,[delta]:causes:[agent],[condition]:causes:[delta]
11891,13,3.9253454208374023,ALP,[condition]:causes:[delta]
11892,45,3.9142398834228516,Cessation of alcohol intake,[condition]:causes:[delta]
11893,284,3.844224452972412,[condition]:diagnostic_for:[agent],[condition]:causes:[delta]
11894,49,3.782165050506592,Cirrhosis,[condition]:causes:[delta]
11895,496,3.599008083343506,[prevalence]:observed_in:[delta],[condition]:causes:[delta]
11896,466,3.580643653869629,[fact_arg->target]:implies:[fact_arg->fact_arg->threshold],[condition]:causes:[delta]
11897,250,3.540605068206787,[co_agent]:enables:[target],[condition]:causes:[delta]
11898,261,3.4711618423461914,[co_effect]:causes:[agent],[condition]:causes:[delta]
11899,206,3.4378371238708496,[agent]:observed_in:[target],[condition]:causes:[delta]
11900,169,3.3854966163635254,[agent]:diagnostic_for:[evidence_source],[condition]:causes:[delta]
11901,387,3.3653621673583984,[fact_arg->action]:implies:[fact_arg],[condition]:causes:[delta]
11902,216,3.3591837882995605,[agent]:requires_monitoring:[target],[condition]:causes:[delta]
11903,351,3.346424102783203,[delta]:observed_in:[biomarker],[condition]:causes:[delta]
11904,438,3.3189926147460938,[fact_arg->fact_arg->target]:implies:[fact_arg->fact_arg->threshold],[condition]:causes:[delta]
11905,108,3.24893856048584,Pattern of enzymes,[condition]:causes:[delta]
11906,210,3.238089084625244,[agent]:recommends:[action],[condition]:causes:[delta]
11907,124,3.2270426750183105,SENT_5,[condition]:causes:[delta]
11908,598,3.2223381996154785,pyridoxal-5’-phosphate (vitamin B6),[condition]:causes:[delta]
11909,174,3.15238094329834,[agent]:enables:[co_agent],[condition]:causes:[delta]
11910,34,3.0780601501464844,Alcohol consumption without food,[condition]:causes:[delta]
11911,336,3.0655579566955566,[delta]:causes:[target],[condition]:causes:[delta]
11912,517,3.0608606338500977,[target]:improves:[agent],[condition]:causes:[delta]
11913,492,3.0543808937072754,[outcome]:observational_association:[agent],[condition]:causes:[delta]
11914,335,3.0207629203796387,[delta]:causes:[effect],[condition]:causes:[delta]
11915,415,3.0072031021118164,[fact_arg->fact_arg->action]:implies:[fact_arg->fact_arg],[condition]:causes:[delta]
11916,183,2.960942268371582,[agent]:indicator_of:[target],[condition]:causes:[delta]
11917,452,2.9572668075561523,[fact_arg->fact_arg]:implies:[fact_arg->fact_arg->agent],[condition]:causes:[delta]
11918,559,2.9483160972595215,[threshold]:requires_investigation:[target],[condition]:causes:[delta]
11919,102,2.9042410850524902,Non-alcoholic Fatty Liver Disease,[condition]:causes:[delta]
11920,409,2.883742332458496,[fact_arg->condition]:implies:[fact_arg],[condition]:causes:[delta]
11921,113,2.832984447479248,Risk stratification,[condition]:causes:[delta]
11922,537,2.786731719970703,[target]:precludes:[co_agent],[condition]:causes:[delta]
11923,308,2.760803699493408,[condition]:observed_in:[delta],[condition]:causes:[delta]
11924,534,2.7460203170776367,[target]:observational_association:[delta],[condition]:causes:[delta]
11925,425,2.7064738273620605,[fact_arg->fact_arg->agent]:implies:[fact_arg],[condition]:causes:[delta]
11926,422,2.7027788162231445,[fact_arg->fact_arg->agent]:implies:[fact_arg->fact_arg->threshold],[condition]:causes:[delta]
11927,220,2.6121268272399902,[agent]:specificity_decreases:[target],[condition]:causes:[delta]
11928,419,2.515507221221924,[fact_arg->fact_arg->agent]:implies:[fact_arg->fact_arg->action],[condition]:causes:[delta]
11929,64,2.440615653991699,Folate deficiency,[condition]:causes:[delta]
11930,67,2.3013973236083984,GGT,[condition]:causes:[delta]
11931,402,2.26895809173584,[fact_arg->component]:implies:[fact_arg->target],[condition]:causes:[delta]
11932,290,2.2168898582458496,[condition]:differentiates:[target],[condition]:causes:[delta]
11933,541,2.1772937774658203,[target]:requires:[agent],[condition]:causes:[delta]
11934,416,2.1271896362304688,[fact_arg->fact_arg->action]:implies:[fact_arg->target],[condition]:causes:[delta]
11935,287,2.114227771759033,[condition]:diagnostic_for:[target],[condition]:causes:[delta]
11936,595,2.102799415588379,outperforms/string,[condition]:causes:[delta]
11937,532,1.9583929777145386,[target]:observational:[evidence_source],[condition]:causes:[delta]
11938,508,1.9506899118423462,[target]:diagnostic_for:[evidence_source],[condition]:causes:[delta]
11939,192,1.9451630115509033,[agent]:observational:[co_agent],[condition]:causes:[delta]
11940,575,1.8579179048538208,fluctuate/qualitative,[condition]:causes:[delta]
11941,213,1.7711011171340942,[agent]:requires:[target],[condition]:causes:[delta]
11942,225,1.7212663888931274,[agent]:useful_for:[target],[condition]:causes:[delta]
11943,6,1.7209798097610474,1900-01-01,[condition]:causes:[delta]
11944,443,1.6951566934585571,[fact_arg->fact_arg->threshold]:implies:[fact_arg->fact_arg->action],[condition]:causes:[delta]
11945,161,1.6557689905166626,[agent]:causes:[condition],[condition]:causes:[delta]
11946,569,1.635177493095398,decrease/string,[condition]:causes:[delta]
11947,610,1.5867935419082642,used to differentiate between cholestasis and hepatitis and aid diagnosis in mixed picture,[condition]:causes:[delta]
11948,176,1.5699564218521118,[agent]:enables:[target],[condition]:causes:[delta]
11949,461,1.5426961183547974,[fact_arg->target]:implies:[fact_arg->condition],[condition]:causes:[delta]
11950,237,1.269091248512268,[biomarker]:reflects:[delta],[condition]:causes:[delta]
11951,60,1.2158457040786743,Enzyme ratios,[condition]:causes:[delta]
11952,112,1.1598325967788696,Primary Sclerosing Cholangitis,[condition]:causes:[delta]
11953,223,1.1212310791015625,[agent]:used_for_differentiation:[target],[condition]:causes:[delta]
11954,155,1.1048494577407837,[agent]:associated_with:[target],[condition]:causes:[delta]
11955,40,1.0994423627853394,Bilirubin,[condition]:causes:[delta]
11956,70,1.0991312265396118,Heavy-drinker,[condition]:causes:[delta]
11957,302,1.093953251838684,[condition]:observational:[target],[condition]:causes:[delta]
11958,238,1.0386453866958618,[biomarker]:reflects:[target],[condition]:causes:[delta]
11959,536,1.015018343925476,[target]:precludes:[agent],[condition]:causes:[delta]
11960,553,0.9882508516311646,[target]:used_for:[agent],[condition]:causes:[delta]
11961,470,0.9775539636611938,[fact_arg->threshold]:implies:[fact_arg->action],[condition]:causes:[delta]
11962,258,0.9674540758132935,[co_agent]:recommends:[action],[condition]:causes:[delta]
11963,493,0.9119840860366821,[outcome]:observational_association:[condition],[condition]:causes:[delta]
11964,513,0.8570029735565186,[target]:enables:[co_agent],[condition]:causes:[delta]
11965,381,0.8090062737464905,[exposure]:highest_levels_in:[biomarker],[condition]:causes:[delta]
11966,116,0.7248049974441528,SENT_11,[condition]:causes:[delta]
11967,288,0.7245662808418274,[condition]:differentiates:[agent],[condition]:causes:[delta]
11968,46,0.6993685960769653,Choledocholithiasis,[condition]:causes:[delta]
11969,518,0.677254319190979,[target]:indicator_of:[agent],[condition]:causes:[delta]
11970,410,0.6664155721664429,[fact_arg->fact_arg->action]:implies:[fact_arg->agent],[condition]:causes:[delta]
11971,327,0.6612380743026733,[context]:observational:[evidence_source],[condition]:causes:[delta]
11972,389,0.6124955415725708,[fact_arg->agent]:implies:[fact_arg->component],[condition]:causes:[delta]
11973,14,0.5976296663284302,ALT,[condition]:causes:[delta]
11974,606,0.5756632089614868,specificity_decreases,[condition]:causes:[delta]
11975,526,0.5732051134109497,[target]:not_reflects:[biomarker],[condition]:causes:[delta]
11976,147,0.5664421319961548,[action]:requires_investigation:[condition],[condition]:causes:[delta]
11977,424,0.40189802646636963,[fact_arg->fact_arg->agent]:implies:[fact_arg->target],[condition]:causes:[delta]
11978,350,0.36160004138946533,[delta]:observed:[condition],[condition]:causes:[delta]
11979,25,0.341589093208313,Absence of pyridoxal-5’-phosphate (vitamin B6),[condition]:causes:[delta]
11980,374,0.34094834327697754,[evidence_source]:observational:[condition],[condition]:causes:[delta]
11981,98,0.2380887269973755,Modification of metabolic risk factors,[condition]:causes:[delta]
11982,72,0.22119009494781494,Hepatitic disorder,[condition]:causes:[delta]
11983,560,0.20083820819854736,absence of either cholestatic liver enzyme levels or antimitochondrial antibodies/string,[condition]:causes:[delta]
11984,386,0.15682995319366455,[fact_arg->action]:implies:[fact_arg->threshold],[condition]:causes:[delta]
11985,9,0.14788830280303955,>1.12/ratio,[condition]:causes:[delta]
11986,106,0.06743037700653076,PBC,[condition]:causes:[delta]
11987,101,0.02777993679046631,No liver disease,[condition]:causes:[delta]
11988,435,0.026179194450378418,[fact_arg->fact_arg->target]:implies:[fact_arg->fact_arg->action],[condition]:causes:[delta]
11989,273,-0.012904047966003418,[comparator]:greater_than:[agent],[condition]:causes:[delta]
11990,340,-0.01344144344329834,[delta]:observational:[co_agent],[condition]:causes:[delta]
11991,211,-0.04271292686462402,[agent]:recommends:[co_agent],[condition]:causes:[delta]
11992,411,-0.20486557483673096,[fact_arg->fact_arg->action]:implies:[fact_arg->fact_arg->agent],[condition]:causes:[delta]
11993,86,-0.20678222179412842,Liver enzyme profile,[condition]:causes:[delta]
11994,303,-0.259304404258728,[condition]:observational_association:[agent],[condition]:causes:[delta]
11995,573,-0.27643144130706787,differentiating the site of biliary obstruction,[condition]:causes:[delta]
11996,311,-0.3891712427139282,[condition]:requires_investigation:[target],[condition]:causes:[delta]
11997,404,-0.4138951301574707,[fact_arg->condition]:implies:[fact_arg->action],[condition]:causes:[delta]
11998,297,-0.45647990703582764,[condition]:not_observed:[target],[condition]:causes:[delta]
11999,118,-0.5530260801315308,SENT_13,[condition]:causes:[delta]
12000,552,-0.5613399744033813,[target]:used_for:[action],[condition]:causes:[delta]
12001,41,-0.5818995237350464,Binge drinking,[condition]:causes:[delta]
12002,181,-0.6006630659103394,[agent]:improves:[target],[condition]:causes:[delta]
12003,304,-0.6017037630081177,[condition]:observational_association:[outcome],[condition]:causes:[delta]
12004,585,-0.7394881248474121,less rise than ALP,[condition]:causes:[delta]
12005,414,-0.7751744985580444,[fact_arg->fact_arg->action]:implies:[fact_arg->fact_arg->threshold],[condition]:causes:[delta]
12006,272,-0.8180109262466431,[cohort]:remains_high_in:[biomarker],[condition]:causes:[delta]
12007,21,-0.8722596168518066,AST:ALT ratio,[condition]:causes:[delta]
12008,434,-0.9213472604751587,[fact_arg->fact_arg->target]:implies:[fact_arg->agent],[condition]:causes:[delta]
12009,320,-0.9341717958450317,[condition]:useful_for:[agent],[condition]:causes:[delta]
12010,243,-0.9608868360519409,[co_agent]:causes:[effect],[condition]:causes:[delta]
12011,367,-0.998644232749939,[effect]:observational:[agent],[condition]:causes:[delta]
12012,92,-1.0690263509750366,Management,[condition]:causes:[delta]
12013,246,-1.1221555471420288,[co_agent]:diagnostic_for:[evidence_source],[condition]:causes:[delta]
12014,548,-1.164432406425476,[target]:role_in:[agent],[condition]:causes:[delta]
12015,489,-1.187862753868103,[outcome]:enables:[agent],[condition]:causes:[delta]
12016,471,-1.2037500143051147,[fact_arg->threshold]:implies:[fact_arg->agent],[condition]:causes:[delta]
12017,427,-1.2328180074691772,[fact_arg->fact_arg->condition]:implies:[fact_arg->fact_arg->action],[condition]:causes:[delta]
12018,35,-1.2361782789230347,Alcohol intake (top two quartiles),[condition]:causes:[delta]
12019,516,-1.2367061376571655,[target]:improves:[action],[condition]:causes:[delta]
12020,61,-1.2403286695480347,European Association for Study of the Liver,[condition]:causes:[delta]
12021,3,-1.3495339155197144,0.7/proportion,[condition]:causes:[delta]
12022,445,-1.4028273820877075,[fact_arg->fact_arg->threshold]:implies:[fact_arg->fact_arg->condition],[condition]:causes:[delta]
12023,550,-1.4489930868148804,[target]:specificity_decreases:[agent],[condition]:causes:[delta]
12024,282,-1.4517544507980347,[condition]:causes:[effect],[condition]:causes:[delta]
12025,562,-1.460229754447937,assessed in conjunction with a thorough history and clinical examination,[condition]:causes:[delta]
12026,85,-1.5726443529129028,Liver enzyme analysis,[condition]:causes:[delta]
12027,322,-1.6092699766159058,[context]:causes:[agent],[condition]:causes:[delta]
12028,366,-1.9392122030258179,[effect]:causes:[delta],[condition]:causes:[delta]
12029,401,-1.9502285718917847,[fact_arg->component]:implies:[fact_arg->condition],[condition]:causes:[delta]
12030,103,-1.9961320161819458,Normal AST:ALT ratio <1,[condition]:causes:[delta]
12031,277,-2.001892566680908,[component]:differentiates:[agent],[condition]:causes:[delta]
12032,28,-2.157449245452881,Advanced fibrosis,[condition]:causes:[delta]
12033,602,-2.1803698539733887,rise,[condition]:causes:[delta]
12034,48,-2.186633586883545,Cholestatic picture,[condition]:causes:[delta]
12035,481,-2.253767490386963,[fact_arg]:implies:[fact_arg->fact_arg->condition],[condition]:causes:[delta]
12036,62,-2.3163814544677734,Evaluation,[condition]:causes:[delta]
12037,208,-2.374959945678711,[agent]:precludes:[target],[condition]:causes:[delta]
12038,572,-2.3951168060302734,differentiates,[condition]:causes:[delta]
12039,193,-2.423435688018799,[agent]:observational:[comparison],[condition]:causes:[delta]
12040,33,-2.4251174926757812,Alcohol consumption,[condition]:causes:[delta]
12041,159,-2.4387550354003906,[agent]:causes:[co_effect],[condition]:causes:[delta]
12042,499,-2.4411492347717285,[target]:associated_with:[agent],[condition]:causes:[delta]
12043,447,-2.513042449951172,[fact_arg->fact_arg->threshold]:implies:[fact_arg->fact_arg],[condition]:causes:[delta]
12044,204,-2.556713104248047,[agent]:observed:[condition],[condition]:causes:[delta]
12045,596,-2.5835280418395996,peaked rise >1000 I/U/quantitative,[condition]:causes:[delta]
12046,222,-2.6048388481140137,[agent]:used_for:[target],[condition]:causes:[delta]
12047,157,-2.6142935752868652,[agent]:causes:[action],[condition]:causes:[delta]
12048,66,-2.6272897720336914,Functional capacity of the liver,[condition]:causes:[delta]
12049,594,-2.76222562789917,other causes of liver disease excluded/string,[condition]:causes:[delta]
12050,51,-2.8030853271484375,Current drinkers,[condition]:causes:[delta]
12051,352,-2.9575352668762207,[delta]:observed_in:[cohort],[condition]:causes:[delta]
12052,317,-2.971043109893799,[condition]:role_in:[target],[condition]:causes:[delta]
12053,179,-3.0084762573242188,[agent]:greater_than:[condition],[condition]:causes:[delta]
12054,331,-3.0655317306518555,[criteria]:recommends:[co_agent],[condition]:causes:[delta]
12055,189,-3.0994129180908203,[agent]:not_observed:[co_agent],[condition]:causes:[delta]
12056,444,-3.1159744262695312,[fact_arg->fact_arg->threshold]:implies:[fact_arg->fact_arg->agent],[condition]:causes:[delta]
12057,564,-3.118619918823242,cholestatic liver enzyme levels,[condition]:causes:[delta]
12058,348,-3.1368894577026367,[delta]:observational_association:[target],[condition]:causes:[delta]
12059,153,-3.3059144020080566,[action]:used_for:[agent],[condition]:causes:[delta]
12060,143,-3.316047191619873,[action]:improves:[target],[condition]:causes:[delta]
12061,24,-3.34853458404541,AST:ALT ratio should be <1/string,[condition]:causes:[delta]
12062,459,-3.384662628173828,[fact_arg->target]:implies:[fact_arg->agent],[condition]:causes:[delta]
12063,43,-3.3902463912963867,Body mass index,[condition]:causes:[delta]
12064,154,-3.4190735816955566,[action]:used_for:[target],[condition]:causes:[delta]
12065,439,-3.5494699478149414,[fact_arg->fact_arg->target]:implies:[fact_arg->fact_arg],[condition]:causes:[delta]
12066,341,-3.5516366958618164,[delta]:observational:[comparison],[condition]:causes:[delta]
12067,166,-3.663053035736084,[agent]:component_of:[target],[condition]:causes:[delta]
12068,259,-3.79396915435791,[co_agent]:recommends:[agent],[condition]:causes:[delta]
12069,139,-3.8779382705688477,Women,[condition]:causes:[delta]
12070,244,-3.8824291229248047,[co_agent]:diagnostic_for:[agent],[condition]:causes:[delta]
12071,375,-3.9563965797424316,[evidence_source]:observational:[context],[condition]:causes:[delta]
12072,558,-3.9977450370788574,[threshold]:requires_investigation:[condition],[condition]:causes:[delta]
12073,490,-4.048430919647217,[outcome]:enables:[co_agent],[condition]:causes:[delta]
12074,209,-4.053679466247559,[agent]:provides_information_on:[target],[condition]:causes:[delta]
12075,212,-4.059115886688232,[agent]:recommends:[criteria],[condition]:causes:[delta]
12076,226,-4.0796098709106445,[biomarker]:dose_dependence:[exposure],[condition]:causes:[delta]
12077,291,-4.086457252502441,[condition]:greater_than:[agent],[condition]:causes:[delta]
12078,407,-4.132439613342285,[fact_arg->condition]:implies:[fact_arg->target],[condition]:causes:[delta]
12079,357,-4.140852928161621,[delta]:suggests:[biomarker],[condition]:causes:[delta]
12080,251,-4.195101737976074,[co_agent]:not_observed:[agent],[condition]:causes:[delta]
12081,586,-4.25705623626709,level_increases,[condition]:causes:[delta]
12082,520,-4.273285388946533,[target]:is_a:[agent],[condition]:causes:[delta]
12083,137,-4.289717674255371,Underlying disease,[condition]:causes:[delta]
12084,236,-4.311367988586426,[biomarker]:observed_in:[prevalence],[condition]:causes:[delta]
12085,266,-4.432218551635742,[cohort]:especially_high_levels_in:[biomarker],[condition]:causes:[delta]
12086,542,-4.571018218994141,[target]:requires_investigation:[action],[condition]:causes:[delta]
12087,384,-4.589384078979492,[fact_arg->action]:implies:[fact_arg->condition],[condition]:causes:[delta]
12088,172,-4.594185829162598,[agent]:differentiates:[condition],[condition]:causes:[delta]
12089,592,-4.651887893676758,non-histological indicators of cirrhosis,[condition]:causes:[delta]
12090,158,-4.732710838317871,[agent]:causes:[co_agent],[condition]:causes:[delta]
12091,316,-4.734035491943359,[condition]:role_in:[agent],[condition]:causes:[delta]
12092,15,-4.77744197845459,ALT production,[condition]:causes:[delta]
12093,32,-4.830153465270996,Alcohol abuse,[condition]:causes:[delta]
12094,421,-4.872188568115234,[fact_arg->fact_arg->agent]:implies:[fact_arg->fact_arg->target],[condition]:causes:[delta]
12095,355,-4.878314018249512,[delta]:reflects:[biomarker],[condition]:causes:[delta]
12096,173,-4.893905162811279,[agent]:differentiates:[target],[condition]:causes:[delta]
12097,30,-4.90070915222168,Albumin,[condition]:causes:[delta]
12098,521,-4.951709270477295,[target]:level_increases:[agent],[condition]:causes:[delta]
12099,543,-4.97445821762085,[target]:requires_investigation:[condition],[condition]:causes:[delta]
12100,589,-5.053037166595459,low sensitivity/string,[condition]:causes:[delta]
12101,248,-5.13421630859375,[co_agent]:enables:[agent],[condition]:causes:[delta]
12102,449,-5.238827705383301,[fact_arg->fact_arg->threshold]:implies:[fact_arg],[condition]:causes:[delta]
12103,360,-5.247899055480957,[effect]:causes:[agent],[condition]:causes:[delta]
12104,441,-5.275434494018555,[fact_arg->fact_arg->target]:implies:[fact_arg],[condition]:causes:[delta]
12105,338,-5.285101413726807,[delta]:not_reflects:[target],[condition]:causes:[delta]
12106,509,-5.3140177726745605,[target]:differentiates:[agent],[condition]:causes:[delta]
12107,478,-5.367186546325684,[fact_arg]:implies:[fact_arg->condition],[condition]:causes:[delta]
12108,306,-5.4973931312561035,[condition]:observed:[delta],[condition]:causes:[delta]
12109,455,-5.621176719665527,[fact_arg->fact_arg]:implies:[fact_arg->fact_arg->threshold],[condition]:causes:[delta]
12110,600,-5.689042091369629,recent study,[condition]:causes:[delta]
12111,400,-5.731965065002441,[fact_arg->component]:implies:[fact_arg->agent],[condition]:causes:[delta]
12112,440,-5.774272918701172,[fact_arg->fact_arg->target]:implies:[fact_arg->target],[condition]:causes:[delta]
12113,576,-5.9344329833984375,greater information/string,[condition]:causes:[delta]
12114,191,-5.948521614074707,[agent]:not_observed:[target],[condition]:causes:[delta]
12115,551,-5.993902206420898,[target]:specificity_decreases:[condition],[condition]:causes:[delta]
12116,334,-6.015934944152832,[delta]:causes:[condition],[condition]:causes:[delta]
12117,91,-6.029567718505859,Magnetic Resonance Cholangiopancreatography,[condition]:causes:[delta]
12118,27,-6.090221405029297,Admission to hospital,[condition]:causes:[delta]
12119,587,-6.102966785430908,liver biopsy,[condition]:causes:[delta]
12120,294,-6.1180219650268555,[condition]:not_diagnostic_for:[agent],[condition]:causes:[delta]
12121,590,-6.200350284576416,markedly raised/qualitative,[condition]:causes:[delta]
12122,97,-6.345757007598877,Men,[condition]:causes:[delta]
12123,276,-6.345925807952881,[comparison]:observational:[delta],[condition]:causes:[delta]
12124,150,-6.3663458824157715,[action]:requires_monitoring:[agent],[condition]:causes:[delta]
12125,431,-6.5462846755981445,[fact_arg->fact_arg->condition]:implies:[fact_arg->fact_arg],[condition]:causes:[delta]
12126,535,-6.580047607421875,[target]:observed_in:[agent],[condition]:causes:[delta]
12127,74,-6.656410217285156,Hepatobiliary source,[condition]:causes:[delta]
12128,265,-6.683340549468994,[cohort]:causes:[effect],[condition]:causes:[delta]
12129,145,-6.754561424255371,[action]:recommends:[co_agent],[condition]:causes:[delta]
12130,362,-6.822662830352783,[effect]:causes:[co_effect],[condition]:causes:[delta]
12131,29,-6.859987258911133,Age,[condition]:causes:[delta]
12132,165,-6.903002738952637,[agent]:causes:[target],[condition]:causes:[delta]
12133,413,-6.937554836273193,[fact_arg->fact_arg->action]:implies:[fact_arg->fact_arg->target],[condition]:causes:[delta]
12134,278,-6.971004962921143,[component]:differentiates:[condition],[condition]:causes:[delta]
12135,464,-7.217787742614746,[fact_arg->target]:implies:[fact_arg->fact_arg->condition],[condition]:causes:[delta]
12136,234,-7.220952033996582,[biomarker]:observed_in:[condition],[condition]:causes:[delta]
12137,515,-7.305283546447754,[target]:fails_to_provide:[agent],[condition]:causes:[delta]
12138,463,-7.432610511779785,[fact_arg->target]:implies:[fact_arg->fact_arg->agent],[condition]:causes:[delta]
12139,186,-7.486265182495117,[agent]:normal_or_minimally_elevated:[condition],[condition]:causes:[delta]
12140,406,-7.510707855224609,[fact_arg->condition]:implies:[fact_arg->component],[condition]:causes:[delta]
12141,395,-7.586738586425781,[fact_arg->agent]:implies:[fact_arg->fact_arg->threshold],[condition]:causes:[delta]
12142,605,-7.68548583984375,specificity 65-79%/string,[condition]:causes:[delta]
12143,268,-7.751499176025391,[cohort]:highest_levels_in:[biomarker],[condition]:causes:[delta]
12144,436,-7.798000335693359,[fact_arg->fact_arg->target]:implies:[fact_arg->fact_arg->agent],[condition]:causes:[delta]
12145,140,-7.822567939758301,[action]:causes:[agent],[condition]:causes:[delta]
12146,581,-7.895545959472656,increased (often)/qualitative,[condition]:causes:[delta]
12147,274,-7.907962799072266,[comparator]:greater_than:[condition],[condition]:causes:[delta]
12148,184,-7.967487335205078,[agent]:is_a:[target],[condition]:causes:[delta]
12149,512,-8.098203659057617,[target]:enables:[agent],[condition]:causes:[delta]
12150,227,-8.295357704162598,[biomarker]:especially_high_levels_in:[cohort],[condition]:causes:[delta]
12151,365,-8.352832794189453,[effect]:causes:[context],[condition]:causes:[delta]
12152,292,-8.360939979553223,[condition]:greater_than:[comparator],[condition]:causes:[delta]
12153,89,-8.488502502441406,Liver transaminases,[condition]:causes:[delta]
12154,26,-8.814260482788086,Absolute liver enzyme levels,[condition]:causes:[delta]
12155,363,-8.834124565124512,[effect]:causes:[cohort],[condition]:causes:[delta]
12156,180,-8.874227523803711,[agent]:improves:[action],[condition]:causes:[delta]
12157,456,-8.892192840576172,[fact_arg->fact_arg]:implies:[fact_arg->target],[condition]:causes:[delta]
12158,408,-8.965145111083984,[fact_arg->condition]:implies:[fact_arg->threshold],[condition]:causes:[delta]
12159,253,-9.082063674926758,[co_agent]:not_observed:[target],[condition]:causes:[delta]
12160,283,-9.16572093963623,[condition]:causes:[target],[condition]:causes:[delta]
12161,99,-9.195396423339844,NAFLD,[condition]:causes:[delta]
12162,141,-9.344715118408203,[action]:causes:[effect],[condition]:causes:[delta]
12163,480,-9.34796142578125,[fact_arg]:implies:[fact_arg->fact_arg->agent],[condition]:causes:[delta]
12164,77,-9.397400856018066,Hypertension,[condition]:causes:[delta]
12165,403,-9.414738655090332,[fact_arg->component]:implies:[fact_arg],[condition]:causes:[delta]
12166,201,-9.556652069091797,[agent]:observational_association:[delta],[condition]:causes:[delta]
12167,571,-9.61241626739502,diagnosis of PBC,[condition]:causes:[delta]
12168,22,-9.639111518859863,AST:ALT ratio <1.5,[condition]:causes:[delta]
12169,110,-9.792206764221191,Platelet count,[condition]:causes:[delta]
12170,148,-10.008309364318848,[action]:requires_investigation:[target],[condition]:causes:[delta]
12171,333,-10.025432586669922,[delta]:causes:[co_effect],[condition]:causes:[delta]
12172,50,-10.083150863647461,Clinical guide for biopsy need,[condition]:causes:[delta]
12173,197,-10.091861724853516,[agent]:observational:[effect],[condition]:causes:[delta]
